"Gateway Receive Time","Air pressure (Pa)","PAR","Relative humidity (%)","Temperature","Soil Temperature","Soil Relative Permittivity","Soil Electric Conductivity (dS/m)","YYYYMMDD","   TG","   TN","   TX"," T10N","   RH","   PG","   PX","   PN","   UG","   UX","   UN"," EV24",,,,,
2021-08-04 09:57:50,0,,,,"15.77","10.34","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 10:21:31,0,,,,"15.8","10.29","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 10:41:54,0,0,"86.0146484375","10.29",,,,,,,,,,,,,,,,,,,,,
2021-08-04 10:47:40,0,,,,"15.88","10.18","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 11:08:04,"101.374",0,"85.7509765625","10.12",,,,,,,,,,,,,,,,,,,,,
2021-08-04 11:11:21,0,,,,"15.94","10.34","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 11:31:44,"101.371",0,"85.3798828125","9.85",,,,,,,,,,,,,,,,,,,,,
2021-08-04 11:31:55,0,,,,16,"10.29","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 11:52:25,"101.352",0,"84.7041015625","9.51",,,,,,,,,,,,,,,,,,,,,
2021-08-04 11:55:42,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04 12:16:06,"101.347",,,,"16.05","10.42","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 12:19:24,0,0,"84.2177734375","9.39",,,,,,,,,,,,,,,,,,,,,
2021-08-04 12:43:04,0,,,,"16.14","10.34","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 13:03:28,"101.321",0,"84.244140625","9.81",,,,,,,,,,,,,,,,,,,,,
2021-08-04 13:06:46,0,,,,"16.25","10.4","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 13:27:08,"101.316",0,"84.341796875","10.15",,,,,,,,,,,,,,,,,,,,,
2021-08-04 13:28:58,0,,,,"16.28","10.29","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 13:47:46,"101.301",0,"84.4462890625","10.34",,,,,,,,,,,,,,,,,,,,,
2021-08-04 13:51:04,0,,,,"16.31","10.37","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 14:11:27,"101.293",0,"84.0390625","10.23",,,,,,,,,,,,,,,,,,,,,
2021-08-04 14:14:44,0,,,,"16.36","10.42","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 14:35:09,"101.276",0,"83.7744140625","10.24",,,,,,,,,,,,,,,,,,,,,
2021-08-04 14:38:26,0,,,,"16.39","10.26","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 14:58:50,"101.278",0,"83.2197265625","10.05",,,,,,,,,,,,,,,,,,,,,
2021-08-04 15:02:08,0,,,,"16.48","10.29","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 15:22:31,0,0,"82.693359375","9.95",,,,,,,,,,,,,,,,,,,,,
2021-08-04 15:25:00,"101.271",,,,"16.5","10.34","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 15:26:01,0,0,"81.75","9.8",,,,,,,,,,,,,,,,,,,,,
2021-08-04 15:45:40,"101.252",,,,"16.56","10.34","0.016",,,,,,,,,,,,,,,,,,
2021-08-04 15:48:58,0,0,"80.8115234375","9.87",,,,,,,,,,,,,,,,,,,,,
2021-08-04 16:12:38,0,,,,"16.64","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 16:33:01,"101.204",0,"79.6904296875","10.14",,,,,,,,,,,,,,,,,,,,,
2021-08-04 16:36:19,0,,,,"16.67","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 16:56:40,"101.202",0,"79.0908203125","10.67",,,,,,,,,,,,,,,,,,,,,
2021-08-04 16:59:57,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04 17:20:19,"101.194",,,,"16.76","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 17:22:59,0,0,"77.2666015625","11.26",,,,,,,,,,,,,,,,,,,,,
2021-08-04 17:40:55,"101.196",,,,"16.84","10.24","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 17:44:13,0,,,,"16.84","10.32","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 18:04:33,"101.206","0.29","74.2978515625","13.2",,,,,,,,,,,,,,,,,,,,,
2021-08-04 18:07:51,0,,,,"16.9","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 18:28:11,"101.222","2.51","71.802734375","14.32",,,,,,,,,,,,,,,,,,,,,
2021-08-04 18:31:28,0,,,,"16.92","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 18:51:47,"101.224","7.13","68.2705078125","15.66",,,,,,,,,,,,,,,,,,,,,
2021-08-04 18:55:05,0,,,,"16.95","10.4","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 19:15:24,"101.236","15.55","64.3486328125","16.91",,,,,,,,,,,,,,,,,,,,,
2021-08-04 19:18:41,0,,,,"16.95","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 19:37:01,"101.255","23.86","61.373046875","18.08",,,,,,,,,,,,,,,,,,,,,
2021-08-04 19:39:00,0,,,,"16.92","10.37","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 19:59:18,0,"36.57","61.9052734375","19.05",,,,,,,,,,,,,,,,,,,,,
2021-08-04 20:01:47,"101.262",,,,"16.87","10.42","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 20:05:04,0,"44.52","62.0947265625","19.68",,,,,,,,,,,,,,,,,,,,,
2021-08-04 20:25:23,"101.27",,,,"16.84","10.51","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 20:28:24,0,,,,"16.84","10.29","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 20:48:42,"101.267","48.51","59.9033203125","20.21",,,,,,,,,,,,,,,,,,,,,
2021-08-04 20:51:43,0,,,,"16.78","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 21:12:01,"101.261","52.01","56.6826171875","20.85",,,,,,,,,,,,,,,,,,,,,
2021-08-04 21:15:02,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04 21:35:20,"101.26",,,,"16.73","10.45","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 21:55:38,"101.283","66.94","53.8544921875","21.9",,,,,,,,,,,,,,,,,,,,,
2021-08-04 21:58:39,0,,,,"16.67","10.37","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 22:18:57,"101.27",,,,"16.7","10.37","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 22:21:58,0,"93.27","49.7958984375","24.23",,,,,,,,,,,,,,,,,,,,,
2021-08-04 22:42:16,"101.269","108.93","49.9921875","24.97",,,,,,,,,,,,,,,,,,,,,
2021-08-04 22:45:17,0,,,,"16.48","10.45","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 23:05:35,"101.242","128.11","47.6845703125","26.06",,,,,,,,,,,,,,,,,,,,,
2021-08-04 23:08:36,0,,,,"16.39","10.48","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 23:28:54,"101.232","173.59","48.1083984375","26.67",,,,,,,,,,,,,,,,,,,,,
2021-08-04 23:31:55,0,,,,"16.28","10.24","0.017",,,,,,,,,,,,,,,,,,
2021-08-04 23:50:12,"101.225",158,"45.353515625","26.72",,,,,,,,,,,,,,,,,,,,,
2021-08-04 23:52:12,0,,,,"16.19","10.42","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 00:12:29,"101.202","386.18","48.259765625","26.9",,,,,,,,,,,,,,,,,,,,,
2021-08-05 00:15:31,0,,,,"16.17","10.42","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 00:35:48,0,"135.73","45.255859375","26.9",,,,,,,,,,,,,,,,,,,,,
2021-08-05 00:38:17,"101.198",,,,"16.19","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 00:41:18,0,"158.28","41.0400390625","29.84",,,,,,,,,,,,,,,,,,,,,
2021-08-05 01:01:35,"101.176","225.26","40.9326171875","29.93",,,,,,,,,,,,,,,,,,,,,
2021-08-05 01:04:36,0,,,,"15.94","10.42","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 01:24:53,"101.152",,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 01:27:55,0,,,,"15.6","10.45","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 01:46:45,"101.147","127.88","52.8701171875","23.46",,,,,,,,,,,,,,,,,,,,,
2021-08-05 01:48:12,0,,,,"15.6","10.48","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 02:08:29,"101.118","84.19","48.91796875","25.7",,,,,,,,,,,,,,,,,,,,,
2021-08-05 02:11:30,0,,,,"15.43","10.42","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 02:31:47,"101.11","139.43","55.4091796875","22.92",,,,,,,,,,,,,,,,,,,,,
2021-08-05 02:34:48,0,,,,"15.4","10.4","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 02:55:05,"101.102","97.37","50.05859375","24.73",,,,,,,,,,,,,,,,,,,,,
2021-08-05 02:58:06,0,,,,"15.34","10.59","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 03:18:23,"101.116","158.48","50.3681640625","27.41",,,,,,,,,,,,,,,,,,,,,
2021-08-05 03:21:41,0,,,,"15.2","10.45","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 03:41:57,"101.077","711.87","52.033203125","27.37",,,,,,,,,,,,,,,,,,,,,
2021-08-05 03:43:15,0,"154.01","53.0498046875","26.55",,,,,,,,,,,,,,,,,,,,,
2021-08-05 04:02:31,"101.054",,,,"15.02","10.34","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 04:05:48,0,"375.07","57.873046875","24.78",,,,,,,,,,,,,,,,,,,,,
2021-08-05 04:26:05,"101.05",,,,"14.97","10.53","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 04:29:23,0,"129.16","64.5078125","22.88",,,,,,,,,,,,,,,,,,,,,
2021-08-05 04:49:40,"101.054",,,,"14.97","10.45","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 04:52:58,0,"99.54","75.5048828125","20.14",,,,,,,,,,,,,,,,,,,,,
2021-08-05 05:13:15,0,,,,"14.97","10.48","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 05:15:44,"101.036","201.08","84.7734375","17.51",,,,,,,,,,,,,,,,,,,,,
2021-08-05 05:39:19,"101.034",,,,"14.97","10.53","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 05:39:48,0,"102.77","86.80078125","15.77",,,,,,,,,,,,,,,,,,,,,
2021-08-05 05:59:54,"101.033",,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 06:03:11,0,"112.07","87.171875","13.86",,,,,,,,,,,,,,,,,,,,,
2021-08-05 06:26:47,0,,,,"15.02","10.51","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 06:47:06,"101.029","65.71","87.201171875","11.88",,,,,,,,,,,,,,,,,,,,,
2021-08-05 06:50:23,0,,,,"15.08","10.56","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 07:10:43,"101.023","51.72","86.9111328125","10.08",,,,,,,,,,,,,,,,,,,,,
2021-08-05 07:14:00,0,,,,"15.11","10.4","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 07:34:21,"101.024","33.37","86.8779296875","9.52",,,,,,,,,,,,,,,,,,,,,
2021-08-05 07:36:29,0,,,,"15.17","10.56","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 07:54:59,"101.012","27.41","86.80859375","8.84",,,,,,,,,,,,,,,,,,,,,
2021-08-05 07:58:16,0,,,,"15.23","10.53","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 08:18:39,"100.991","14.23","86.6171875","8.21",,,,,,,,,,,,,,,,,,,,,
2021-08-05 08:21:56,0,,,,"15.25","10.56","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 08:42:19,"100.975","4.31","86.267578125","7.55",,,,,,,,,,,,,,,,,,,,,
2021-08-05 08:45:37,0,,,,"15.43","10.53","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 09:06:01,"100.967","0.47","85.861328125","6.83",,,,,,,,,,,,,,,,,,,,,
2021-08-05 09:29:42,"100.935",,,,"15.48","10.53","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 09:33:00,0,"0.03","85.1103515625","5.96",,,,,,,,,,,,,,,,,,,,,
2021-08-05 09:50:52,0,,,,"15.57","10.48","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 09:53:24,"100.92",0,"84.509765625","5.58",,,,,,,,,,,,,,,,,,,,,
2021-08-05 09:56:41,0,,,,"15.68","10.56","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 10:17:06,"100.902",0,"84.3818359375","5.71",,,,,,,,,,,,,,,,,,,,,
2021-08-05 10:20:23,0,,,,"15.77","10.51","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 10:40:47,"100.89",0,"84.263671875","5.83",,,,,,,,,,,,,,,,,,,,,
2021-08-05 10:44:04,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 11:04:28,"100.856",,,,"15.88","10.65","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 11:07:44,0,0,"83.9111328125","5.81",,,,,,,,,,,,,,,,,,,,,
2021-08-05 11:28:33,0,,,,"15.97","10.56","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 11:48:57,"100.812",0,"83.7216796875","5.96",,,,,,,,,,,,,,,,,,,,,
2021-08-05 11:52:14,0,,,,"16.05","10.59","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 12:12:38,"100.788",0,"83.6826171875","6.33",,,,,,,,,,,,,,,,,,,,,
2021-08-05 12:15:55,0,,,,"16.14","10.56","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 12:36:17,"100.787",0,"83.4443359375","6.51",,,,,,,,,,,,,,,,,,,,,
2021-08-05 12:39:35,0,,,,"16.36","10.53","0.017",,,,,,,,,,,,,,,,,,
2021-08-05 12:59:57,"100.753",0,"83.1103515625","6.76",,,,,,,,,,,,,,,,,,,,,
2021-08-05 13:03:14,0,,,,"16.34","10.62","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 13:22:07,"100.732",0,"82.9560546875","7.17",,,,,,,,,,,,,,,,,,,,,
2021-08-05 13:23:37,0,0,"82.7626953125","7.53",,,,,,,,,,,,,,,,,,,,,
2021-08-05 13:44:00,"100.715",,,,"16.53","10.59","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 13:47:17,0,0,"82.48046875","7.84",,,,,,,,,,,,,,,,,,,,,
2021-08-05 14:07:41,"100.693",,,,"16.59","10.56","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 14:10:58,0,0,"82.1220703125","8.22",,,,,,,,,,,,,,,,,,,,,
2021-08-05 14:31:22,0,,,,"16.67","10.45","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 14:33:51,"100.671",0,"81.529296875","8.57",,,,,,,,,,,,,,,,,,,,,
2021-08-05 14:37:08,0,,,,"16.73","10.62","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 14:57:31,"100.65",0,"80.9130859375","9.11",,,,,,,,,,,,,,,,,,,,,
2021-08-05 15:00:49,0,,,,"16.81","10.62","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 15:21:12,"100.608",0,"80.298828125","9.73",,,,,,,,,,,,,,,,,,,,,
2021-08-05 15:21:53,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 15:41:52,"100.58",,,,"16.87","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 15:45:09,0,0,"78.9970703125","10.41",,,,,,,,,,,,,,,,,,,,,
2021-08-05 16:05:34,"100.562",,,,"16.95","10.59","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 16:08:51,0,0,"78.701171875","11.41",,,,,,,,,,,,,,,,,,,,,
2021-08-05 16:29:06,"100.56",,,,"17.04","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 16:32:24,0,0,"78.3583984375","12.35",,,,,,,,,,,,,,,,,,,,,
2021-08-05 16:56:04,0,,,,"17.12","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 17:16:26,"100.551","0.01","78.83203125","13.37",,,,,,,,,,,,,,,,,,,,,
2021-08-05 17:18:46,0,,,,"17.12","10.67","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 17:37:04,"100.542","0.17","77.7216796875","14.09",,,,,,,,,,,,,,,,,,,,,
2021-08-05 17:40:21,0,,,,"17.12","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 18:00:43,"100.527","1.45","76.4345703125","14.73",,,,,,,,,,,,,,,,,,,,,
2021-08-05 18:04:00,0,,,,"17.15","10.7","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 18:24:21,"100.517","5.7","73.947265625","15.44",,,,,,,,,,,,,,,,,,,,,
2021-08-05 18:27:38,0,,,,"17.15","10.76","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 18:47:58,"100.51","15.77","70.9931640625","16.25",,,,,,,,,,,,,,,,,,,,,
2021-08-05 18:51:16,0,"29.3","67.8818359375","16.93",,,,,,,,,,,,,,,,,,,,,
2021-08-05 19:11:35,0,,,,"17.17","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 19:14:04,"100.52","37.49","65.1201171875","17.63",,,,,,,,,,,,,,,,,,,,,
2021-08-05 19:15:35,0,,,,"17.17","10.59","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 19:34:40,"100.529","51.38","62.419921875","18.44",,,,,,,,,,,,,,,,,,,,,
2021-08-05 19:37:57,0,,,,"17.17","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 19:58:17,"100.515","68.65","59.0947265625","19.34",,,,,,,,,,,,,,,,,,,,,
2021-08-05 20:01:34,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 20:21:53,"100.517","73.77","55.0244140625","21.28",,,,,,,,,,,,,,,,,,,,,
2021-08-05 20:24:54,0,,,,"17.17","10.65","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 20:45:13,"100.505","367.84","51.259765625","23.14",,,,,,,,,,,,,,,,,,,,,
2021-08-05 20:48:14,0,,,,"17.15","10.76","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 21:08:33,"100.478","145.79","51.453125","24.33",,,,,,,,,,,,,,,,,,,,,
2021-08-05 21:11:34,0,,,,"17.06","10.73","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 21:29:34,"100.459",,,,"17.06","10.78","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 21:31:53,0,"107.74","55.72265625","22.49",,,,,,,,,,,,,,,,,,,,,
2021-08-05 21:52:11,"100.434",,,,"17.04","10.73","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 21:55:13,0,,,,"17.01","10.7","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 22:15:31,"100.404","113.75","52.7861328125","23.53",,,,,,,,,,,,,,,,,,,,,
2021-08-05 22:18:32,0,,,,"16.95","10.7","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 22:38:50,"100.387","201.19","54.8828125","24.15",,,,,,,,,,,,,,,,,,,,,
2021-08-05 22:41:51,0,,,,"16.92","10.7","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 23:02:09,"100.354","139.59","50.935546875","25.15",,,,,,,,,,,,,,,,,,,,,
2021-08-05 23:05:10,0,,,,"16.9","10.73","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 23:25:28,"100.335","144.07","49.84375","27.5",,,,,,,,,,,,,,,,,,,,,
2021-08-05 23:26:10,0,,,,"16.81","10.81","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 23:45:45,0,,,,"16.73","10.81","0.018",,,,,,,,,,,,,,,,,,
2021-08-05 23:48:14,"100.308","192.38","54.6572265625","25.5",,,,,,,,,,,,,,,,,,,,,
2021-08-05 23:51:15,0,"176.31","58.5009765625","23.77",,,,,,,,,,,,,,,,,,,,,
2021-08-06 00:11:33,"100.28",,,,"16.48","10.76","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 00:14:34,0,"152.43","60.5712890625","22.37",,,,,,,,,,,,,,,,,,,,,
2021-08-06 00:34:52,"100.286",,,,"16.39","10.78","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 00:37:53,0,"126.7","60.0126953125","21.61",,,,,,,,,,,,,,,,,,,,,
2021-08-06 00:58:10,"100.272",,,,"16.42","10.93","0.018",,,,,,,,,,,,,,,,,,
2021-08-06 01:01:12,0,,,,"16.34","10.81","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 01:21:29,"100.242","212.14","58.32421875","24.62",,,,,,,,,,,,,,,,,,,,,
2021-08-06 01:22:44,0,,,,"16.22","10.81","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 01:41:47,"100.22","533.04","62.9716796875","24.5",,,,,,,,,,,,,,,,,,,,,
2021-08-06 01:44:48,0,"160.22","62.26953125","23.33",,,,,,,,,,,,,,,,,,,,,
2021-08-06 02:05:06,"100.206",,,,"16.05","10.87","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 02:08:07,0,"146.44","63.5673828125","23.19",,,,,,,,,,,,,,,,,,,,,
2021-08-06 02:28:25,"100.181",,,,"15.97","10.78","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 02:31:26,0,"161.96","65.099609375","21.92",,,,,,,,,,,,,,,,,,,,,
2021-08-06 02:51:44,"100.165",,,,"15.94","10.87","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 02:54:45,0,"83.58","62.1494140625","22.87",,,,,,,,,,,,,,,,,,,,,
2021-08-06 03:15:03,"100.149",,,,"15.85","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 03:18:21,0,"198.61","75.5048828125","21.15",,,,,,,,,,,,,,,,,,,,,
2021-08-06 03:36:36,"100.133",,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06 03:38:39,0,"340.8","85.916015625","19.01",,,,,,,,,,,,,,,,,,,,,
2021-08-06 03:58:57,"100.126",,,,"15.8","10.84","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 04:02:15,0,"107.94","88.08984375","17.48",,,,,,,,,,,,,,,,,,,,,
2021-08-06 04:22:33,0,"186.71","88.9296875","15.58",,,,,,,,,,,,,,,,,,,,,
2021-08-06 04:25:02,"100.132",,,,"15.8","10.87","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 04:28:19,0,"60.29","89.1484375","13.73",,,,,,,,,,,,,,,,,,,,,
2021-08-06 04:48:38,"100.126",,,,"15.83","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 04:51:55,0,,,,"15.85","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 05:12:14,"100.117","37.88","88.453125","10.78",,,,,,,,,,,,,,,,,,,,,
2021-08-06 05:15:31,0,,,,"15.88","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 05:35:50,"100.109","22.75","88.3232421875","10.3",,,,,,,,,,,,,,,,,,,,,
2021-08-06 05:35:58,0,,,,"15.91","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 05:56:25,"100.097","13.09","88.205078125","9.99",,,,,,,,,,,,,,,,,,,,,
2021-08-06 05:59:42,0,,,,"16.02","10.87","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 06:20:02,"100.106","1.34","88.2216796875","10.24",,,,,,,,,,,,,,,,,,,,,
2021-08-06 06:23:19,0,"0.07","88.279296875","10.41",,,,,,,,,,,,,,,,,,,,,
2021-08-06 06:43:39,"100.101",,,,"16.14","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 06:46:56,0,0,"88.115234375","10.31",,,,,,,,,,,,,,,,,,,,,
2021-08-06 07:07:16,"100.108",,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06 07:10:33,0,,,,"16.22","10.98","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 07:30:53,"100.105",0,"88.2177734375","10.7",,,,,,,,,,,,,,,,,,,,,
2021-08-06 07:32:40,0,0,"88.546875","11.36",,,,,,,,,,,,,,,,,,,,,
2021-08-06 07:51:29,"100.106",,,,"16.28","10.93","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 07:54:46,0,0,"88.546875","11.46",,,,,,,,,,,,,,,,,,,,,
2021-08-06 08:15:07,"100.111",,,,"16.34","10.87","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 08:18:24,0,,,,"16.42","11.04","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 08:38:44,"100.094",0,"88.22265625","11.22",,,,,,,,,,,,,,,,,,,,,
2021-08-06 08:42:02,0,,,,"16.48","10.98","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 09:02:22,0,0,"88.0107421875","11.05",,,,,,,,,,,,,,,,,,,,,
2021-08-06 09:04:51,"100.062",,,,"16.53","11.01","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 09:08:08,0,0,"87.693359375","10.68",,,,,,,,,,,,,,,,,,,,,
2021-08-06 09:28:28,"100.154",,,,"16.64","10.96","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 09:29:26,0,0,"87.419921875","10.42",,,,,,,,,,,,,,,,,,,,,
2021-08-06 09:49:04,"100.212",,,,"16.62","10.98","0.019",,,,,,,,,,,,,,,,,,
2021-08-06 10:12:41,"100.651",0,"86.9541015625","9.91",,,,,,,,,,,,,,,,,,,,,
2021-08-06 10:15:59,0,0,"86.5966796875","9.72",,,,,,,,,,,,,,,,,,,,,
2021-08-06 10:36:19,"100.423",,,,"16.67","11.01","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 10:39:37,0,0,"86.4130859375","9.74",,,,,,,,,,,,,,,,,,,,,
2021-08-06 10:59:59,"100.105",,,,"16.81","11.04","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 11:23:38,"100.098",0,"86.064453125","9.64",,,,,,,,,,,,,,,,,,,,,
2021-08-06 11:26:15,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06 11:44:16,"100.106",,,,"16.87","11.1","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 12:07:56,"100.115",0,"85.7685546875","9.71",,,,,,,,,,,,,,,,,,,,,
2021-08-06 12:11:13,0,,,,"17.01","11.01","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 12:55:17,"100.092",0,"84.5078125","9.85",,,,,,,,,,,,,,,,,,,,,
2021-08-06 12:58:34,0,,,,"17.09","11.07","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 13:18:57,"100.112",0,"84.1572265625","10.33",,,,,,,,,,,,,,,,,,,,,
2021-08-06 13:22:14,0,,,,"17.15","11.07","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 13:40:33,0,0,"83.431640625","10.87",,,,,,,,,,,,,,,,,,,,,
2021-08-06 13:42:35,"100.133","0.01","82.62890625","11.66",,,,,,,,,,,,,,,,,,,,,
2021-08-06 13:45:53,0,,,,"17.29","11.07","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 14:06:15,"100.143","0.16","82.259765625","12.71",,,,,,,,,,,,,,,,,,,,,
2021-08-06 14:09:32,0,,,,"17.34","11.01","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 14:29:54,"100.158","1.91","82.048828125","13.85",,,,,,,,,,,,,,,,,,,,,
2021-08-06 14:33:11,0,,,,"17.37","11.07","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 14:53:31,"100.119","8.01","82.3740234375","14.76",,,,,,,,,,,,,,,,,,,,,
2021-08-06 14:56:49,0,,,,"17.42","11.13","0.02",,,,,,,,,,,,,,,,,,
2021-08-06 15:14:36,"100.337","9.75","79.8095703125","15.33",,,,,,,,,,,,,,,,,,,,,
